author_id,name,gender,seniority,nbpub,pubrate
4289,Wei Gao,m,17,180,10.59
4290,Wei Han,m,16,95,5.94
4291,Wei Hong,m,23,81,3.52
4292,Wei Jiang,m,10,301,30.1
4293,Wei Jin,m,17,75,4.41
4294,Wei Lai,m,19,66,3.47
4295,Wei Li,m,25,610,24.4
4296,Wei Liu,m,25,787,31.48
4297,Wei Lu,m,22,236,10.73
4298,Wei Peng,m,15,154,10.27
4299,Wei Shen,m,19,66,3.47
4300,Wei Tang,m,16,93,5.81
4301,Wei Vivian Zhang,m,8,9,1.13
4302,Wei Wang,m,18,124,6.89
4303,Wei Wang,m,18,133,7.39
4304,Wei Wang,m,13,90,6.92
4305,Wei Wang,m,6,5,0.83
4306,Wei Wang,m,27,819,30.33
4307,Wei Wei,m,21,312,14.86
4308,Wei Wu,m,22,399,18.14
4309,Wei Xu,m,23,353,15.35
4310,Wei Zhang,m,8,7,0.88
4311,Wei Zhang,m,24,566,23.58
4312,Wei Zheng,m,14,154,11
4313,Wei-Shinn Ku,m,11,65,5.91
4314,Wei-Ying Ma,m,19,294,15.47
4315,Weichang Li,u,9,8,0.89
4316,Weifa Liang,u,21,113,5.38
4317,Weifeng Su,u,12,97,8.08
4318,Weiguo Fan,u,17,101,5.94
4319,Weihong Qian,u,5,14,2.8
4320,Weili Wu,w,17,185,10.88
4321,Weimao Ke,u,10,22,2.2
4322,Weimin Xiao,u,13,38,2.92
4323,Weiming Hu,u,12,189,15.75
4324,Weinan Zhang,m,3,18,6
4325,Weining Qian,u,14,75,5.36
4326,Weiren Yu,u,4,16,4
4327,Weixiong Rao,u,11,21,1.91
4328,Weixiong Zhang,u,25,94,3.76
4329,Weiyi Meng,u,25,127,5.08
4330,Weize Kong,u,4,4,1
4331,Weizheng Gao,u,8,4,0.5
4332,Weizhu Chen,u,7,22,3.14
4333,Wen Jin,m,15,39,2.6
4334,Wen Li,m,15,87,5.8
4335,Wen Zhang,m,21,89,4.24
4336,Wen-Chi Hou,m,28,80,2.86
4337,Wen-Chih Peng,m,16,97,6.06
4338,Wen-Hsiang Lu,m,14,37,2.64
4339,Wen-Syan Li,m,21,87,4.14
4340,Wen-tau Yih,m,17,39,2.29
4341,Wenbin Ma,u,11,12,1.09
4342,Wenchao Zhou,u,6,34,5.67
4343,Wendy Hall,w,26,187,7.19
4344,Wendy Hui Wang,w,10,37,3.7
4345,Wenfei Fan,u,16,139,8.69
4346,Weng-Keen Wong,m,15,38,2.53
4347,Wenjie Li,u,14,151,10.79
4348,Wenjie Zhang,u,11,83,7.55
4349,Wenjun Zhou,u,8,20,2.5
4350,Wenke Lee,w,17,130,7.65
4351,Wenliang Du,u,18,90,5
4352,Wenlin Chen,u,2,6,3
4353,Wenqing Lin,u,2,7,3.5
4354,Wensheng Wu,u,15,18,1.2
4355,Wensi Xi,u,13,23,1.77
4356,Wentao Wu,u,7,13,1.86
4357,Wenwei Xue,u,10,28,2.8
4358,Wenwu Lou,u,13,5,0.38
4359,Wenwu Zhu,u,19,152,8
4360,Wenxin Liang,u,9,21,2.33
4361,Wenyuan Dai,u,8,14,1.75
4362,Wenyuan Yu,u,5,13,2.6
4363,Wenzhao Tan,u,6,4,0.67
4364,Werner Geyer,m,18,62,3.44
4365,Werner Kieling,m,31,77,2.48
4366,Wesley W. Chu,m,46,124,2.7
4367,Wessel Kraaij,m,24,80,3.33
4368,Wilfred Ng,m,17,107,6.29
4369,Wilfried Teiken,m,15,10,0.67
4370,Willem Jonker,m,24,71,2.96
4371,William DuMouchel,m,24,12,0.5
4372,William H. Hsu,m,21,46,2.19
4373,William John Teahan,m,19,31,1.63
4374,William O'Connell,m,18,11,0.61
4375,William Perrizo,m,30,131,4.37
4376,William R. Hersh,m,36,117,3.25
4377,William Rand,m,10,36,3.6
4378,William W. Cohen,m,28,185,6.61
4379,William Webber,m,10,34,3.4
4380,Willis Lang,m,7,15,2.14
4381,Wim Vanderbauwhede,m,13,55,4.23
4382,Windsor W. Hsu,u,18,22,1.22
4383,Winston H. Hsu,m,11,77,7
4384,Winter A. Mason,m,5,14,2.8
4385,Wisam Dakka,m,9,10,1.11
4386,Witold Litwin,m,36,93,2.58
4387,Wolf Siberski,m,12,47,3.92
4388,Wolf-Tilo Balke,m,16,112,7
4389,Wolfgang Gatterbauer,m,9,37,4.11
4390,Wolfgang Holzinger,m,8,10,1.25
4391,Wolfgang Lehner,m,18,262,14.56
4392,Wolfgang Nejdl,m,27,338,12.52
4393,Wolfgang Wonner,m,14,3,0.21
4394,Won Suk Lee,m,15,50,3.33
4395,Won-Seok Hwang,m,4,7,1.75
4396,Wook-Shin Han,u,14,63,4.5
4397,Wouter Duivesteijn,m,6,9,1.5
4398,Wouter Weerkamp,m,8,48,6
4399,Wray L. Buntine,u,38,87,2.29
4400,Wynne Hsu,m,22,144,6.55
4401,Xavier Amatriain,m,14,29,2.07
4402,Xi Chen,m,22,456,20.73
4403,Xi Zhang,m,24,322,13.42
4404,Xia Hu,m,5,31,6.2
4405,Xia Ning,m,9,17,1.89
4406,Xian Wu,m,10,44,4.4
4407,Xian-Sheng Hua,m,13,262,20.15
4408,Xianchao Zhang,u,8,34,4.25
4409,Xiang Fu,m,15,52,3.47
4410,Xiang Ji,m,12,29,2.42
4411,Xiang Li,m,7,13,1.86
4412,Xiang Li,m,13,438,33.69
4413,Xiang Lian,m,10,53,5.3
4414,Xiang Niu,m,4,6,1.5
4415,Xiang Wang,m,11,93,8.45
4416,Xiang Zhang,m,19,186,9.79
4417,Xiangdong Zhou,u,11,36,3.27
4418,Xiangji Huang,u,18,138,7.67
4419,Xiangliang Zhang,u,10,39,3.9
4420,Xiangmin Zhang,u,19,36,1.89
4421,Xiangmin Zhou,u,11,25,2.27
4422,Xiangming Mu,u,12,21,1.75
4423,Xiangnan Kong,u,4,37,9.25
4424,Xiangyang Xue,u,15,166,11.07
4425,Xiangyu Zhang,u,11,100,9.09
4426,Xianpei Han,u,7,11,1.57
4427,Xiao Bai,m,5,10,2
4428,Xiao Cai,m,5,17,3.4
4429,Xiao He,m,9,33,3.67
4430,Xiao Hu,m,11,74,6.73
4431,Xiao Li,m,12,115,9.58
4432,Xiao Ling,m,7,15,2.14
4433,Xiao Mang Shou,m,13,7,0.54
4434,Xiao Yu,m,16,67,4.19
4435,Xiao-Jun Yuan,m,13,17,1.31
4436,Xiaobing Xue,u,6,12,2
4437,Xiaochuan Ni,u,8,10,1.25
4438,Xiaochun Yang,u,15,53,3.53
4439,Xiaodan Song,u,12,19,1.58
4440,Xiaodan Zhang,u,9,50,5.56
4441,Xiaodong He,m,15,60,4
4442,Xiaodong Lin,m,16,145,9.06
4443,Xiaodong Zhang,m,21,222,10.57
4444,Xiaodong Zhou,m,13,14,1.08
4445,Xiaofang Zhou,u,21,267,12.71
4446,Xiaofei He,u,12,127,10.58
4447,Xiaofei Zhu,u,4,12,3
4448,Xiaofeng He,u,13,43,3.31
4449,Xiaofeng Meng,u,16,148,9.25
4450,Xiaofeng Yu,u,16,30,1.88
4451,Xiaoguang Liu,u,9,54,6
4452,Xiaoguang Qi,u,8,11,1.38
4453,Xiaohong Wang,u,19,49,2.58
4454,Xiaohua Hu,u,21,239,11.38
4455,Xiaohua Liu,u,11,52,4.73
4456,Xiaohua Zhou,u,23,39,1.7
4457,Xiaohui Gu,u,13,52,4
4458,Xiaohui Long,u,11,7,0.64
4459,Xiaohui Yan,u,7,12,1.71
4460,Xiaohui Yu,u,14,41,2.93
4461,Xiaojian Zhao,u,14,17,1.21
4462,Xiaojie Yuan,u,11,27,2.45
4463,Xiaojing Yuan,u,15,28,1.87
4464,Xiaojun Wan,u,10,86,8.6
4465,Xiaokui Xiao,u,10,70,7
4466,Xiaolei Li,u,12,42,3.5
4467,Xiaoli Li,u,14,150,10.71
4468,Xiaoli Z. Fern,u,11,44,4
4469,Xiaolin Shi,u,9,18,2
4470,Xiaoling Wang,u,12,85,7.08
4471,Xiaolong Wang,u,14,176,12.57
4472,Xiaoming Jin,u,13,34,2.62
4473,Xiaoming Li,u,23,190,8.26
4474,Xiaopeng Xi,u,9,12,1.33
4475,Xiaopeng Xiong,u,10,14,1.4
4476,Xiaoping Sun,u,9,33,3.67
4477,Xiaoqin Zhang,u,16,104,6.5
4478,Xiaowei Xu,w,19,65,3.42
4479,Xiaoxiao Shi,u,6,20,3.33
4480,Xiaoxin Yin,u,12,32,2.67
4481,Xiaoxue Zhao,u,4,10,2.5
4482,Xiaoxun Zhang,u,11,19,1.73
4483,Xiaoyan Li,u,14,65,4.64
4484,Xiaoyan Yang,u,9,13,1.44
4485,Xiaoyan Zhu,u,18,147,8.17
4486,Xiaoyang Sean Wang,u,28,146,5.21
4487,Xiaoying Wu,u,13,23,1.77
4488,Xiaoyong Chai,m,10,21,2.1
4489,Xiaoyong Du,m,19,169,8.89
4490,Xiaoyong Liu,m,14,17,1.21
4491,Xiaoyu Wang,u,15,83,5.53
4492,Xiaoyuan Wu,u,13,13,1
4493,Xiaoyun Wu,u,14,23,1.64
4494,Xiaozhong Liu,u,7,26,3.71
4495,Xiatian Zhang,u,6,7,1.17
4496,Xibei Jia,u,10,12,1.2
4497,Xifeng Yan,u,12,122,10.17
4498,Xike Xie,u,6,16,2.67
4499,Xin Cao,m,8,17,2.13
4500,Xin Chen,m,22,367,16.68
4501,Xin Dong,m,11,60,5.45
4502,Xin Fu,m,10,67,6.7
4503,Xin Jin,m,13,211,16.23
4504,Xin Li,m,22,732,33.27
4505,Xin Liu,m,19,412,21.68
4506,Xin Luna Dong,m,11,60,5.45
4507,Xin Wang,m,23,437,19
4508,Xin Wu,m,9,35,3.89
4509,Xin Xin,m,18,44,2.44
4510,Xin Xu,m,14,166,11.86
4511,Xin Yao,m,22,404,18.36
4512,Xin Zhang,m,15,19,1.27
4513,Xin Zhang,m,15,247,16.47
4514,Xin Zhou,m,26,99,3.81
4515,Xin-Jing Wang,m,10,36,3.6
4516,Xindong Wu,u,21,312,14.86
4517,Xing Jiang,w,9,13,1.44
4518,Xing Li,w,21,158,7.52
4519,Xing Wei,w,12,34,2.83
4520,Xing Xie,w,12,151,12.58
4521,Xing Yi,w,10,17,1.7
4522,Xingjie Liu,u,4,13,3.25
4523,Xingquan Zhu,u,14,168,12
4524,Xinhui Tu,u,8,9,1.13
4525,Xinruo Sun,u,5,5,1
4526,Xintao Wu,u,15,70,4.67
4527,Xinying Song,u,6,7,1.17
4528,Xinyu Guo,u,10,24,2.4
4529,Xiong Wang,m,22,52,2.36
4530,Xiubo Geng,u,7,9,1.29
4531,Xiuyao Song,u,7,5,0.71
4532,Xu Chen,m,16,135,8.44
4533,Xu Sun,m,10,41,4.1
4534,Xu-Dong Zhang,m,13,24,1.85
4535,Xu-Ying Liu,m,8,11,1.38
4536,Xuan Hieu Phan,m,10,19,1.9
4537,Xuan Li,m,13,51,3.92
4538,Xuan S. Yang,m,9,21,2.33
4539,Xuan Zhou,m,11,77,7
4540,Xuanhui Wang,u,11,42,3.82
4541,Xuanjing Huang,u,14,71,5.07
4542,Xue Li,w,20,177,8.85
4543,Xue Liu,w,12,202,16.83
4544,Xue-wen Chen,w,11,66,6
4545,Xuehua Shen,u,11,16,1.45
4546,Xuemin Lin,u,22,207,9.41
4547,Xueming Qian,u,8,46,5.75
4548,Xueqi Cheng,u,13,183,14.08
4549,Xueqing Gong,u,11,23,2.09
4550,Xuerui Wang,u,11,18,1.64
4551,Xufei Wang,u,7,15,2.14
4552,Ya Xu,m,19,19,1
4553,Ya Zhang,m,10,48,4.8
4554,Ya-nan Qian,m,5,8,1.6
4555,Yabo Xu,u,12,29,2.42
4556,Yael Petruschka,w,17,6,0.35
4557,Yafang Wang,u,6,11,1.83
4558,Yahiko Kambayashi,m,43,211,4.91
4559,Yajun Wang,u,16,69,4.31
4560,Yali Zhu,u,12,20,1.67
4561,Yalin Wang,u,14,68,4.86
4562,Yalou Huang,u,21,40,1.9
4563,Yan Huang,m,21,227,10.81
4564,Yan Jia,m,12,92,7.67
4565,Yan Li,m,17,529,31.12
4566,Yan Liu,m,12,37,3.08
4567,Yan Liu,m,24,367,15.29
4568,Yan Qi,m,8,14,1.75
4569,Yan Qu,m,18,40,2.22
4570,Yan Rui Huang,m,10,6,0.6
4571,Yan Xie,m,11,14,1.27
4572,Yan Zhang,m,21,862,41.05
4573,Yan Zhao,m,16,148,9.25
4574,Yan Zhou,m,20,101,5.05
4575,Yana Volkovich,w,8,23,2.88
4576,Yanchun Zhang,u,24,227,9.46
4577,Yandong Liu,u,6,14,2.33
4578,Yanen Li,u,8,16,2
4579,Yanfang Ye,u,7,10,1.43
4580,Yang Cao,m,15,145,9.67
4581,Yang Chen,m,22,193,8.77
4582,Yang Du,m,14,37,2.64
4583,Yang Li,m,26,441,16.96
4584,Yang Liu,m,15,885,59
4585,Yang Song,m,15,207,13.8
4586,Yang Sun,m,9,75,8.33
4587,Yang Xiang,m,25,292,11.68
4588,Yang Xu,m,15,293,19.53
4589,Yang Yang,m,24,616,25.67
4590,Yang Yu,m,16,195,12.19
4591,Yang Zhang,m,14,344,24.57
4592,Yang Zhou,m,9,63,7
4593,Yang-Sae Moon,m,13,61,4.69
4594,Yanghua Xiao,u,7,29,4.14
4595,Yangjun Chen,u,21,87,4.14
4596,Yangqiu Song,u,8,46,5.75
4597,Yanif Ahmad,u,12,25,2.08
4598,Yaniv Bernstein,m,11,15,1.36
4599,Yanjun Qi,u,13,29,2.23
4600,Yanlei Diao,u,14,47,3.36
4601,Yannis E. Ioannidis,m,30,180,6
4602,Yannis Katsis,m,9,14,1.56
4603,Yannis Kotidis,m,17,81,4.76
4604,Yannis Manolopoulos,m,28,282,10.07
4605,Yannis Papakonstantinou,m,20,85,4.25
4606,Yannis Sismanis,m,15,27,1.8
4607,Yannis Theodoridis,m,20,120,6
4608,Yannis Vassiliou,m,35,57,1.63
4609,Yannis Velegrakis,m,15,58,3.87
4610,Yanping Chen,u,1,5,5
4611,Yanshan Xiao,u,6,22,3.67
4612,Yansheng Lu,u,12,72,6
4613,Yanyan Lan,u,6,19,3.17
4614,Yao Wu,m,11,24,2.18
4615,Yaqian Zhou,u,12,17,1.42
4616,Yaron Kanza,m,15,49,3.27
4617,Yashar Moshfeghi,u,5,20,4
4618,Yasin N. Silva,m,7,18,2.57
4619,Yasuhiro Fujiwara,m,8,21,2.63
4620,Yasuko Matsubara,w,7,9,1.29
4621,Yasushi Ogawa,m,31,23,0.74
4622,Yasushi Sakurai,m,16,47,2.94
4623,Ye Chen,m,14,79,5.64
4624,Ye Wang,m,15,173,11.53
4625,Ye Xu,m,8,44,5.5
4626,Ye-Yi Wang,m,20,46,2.3
4627,Yefei Peng,u,8,22,2.75
4628,Yehoshua Sagiv,m,36,170,4.72
4629,Yehuda Koren,m,14,68,4.86
4630,Yelena Mejova,w,6,16,2.67
4631,Yeliz Yesilada,w,11,48,4.36
4632,Yelong Shen,u,3,7,2.33
4633,Yen-Kuang Chen,m,18,64,3.56
4634,Yen-Yu Chen,m,12,26,2.17
4635,Yevgen Borodin,u,8,36,4.5
4636,Yew-Soon Ong,m,11,140,12.73
4637,Yexi Jiang,u,6,14,2.33
4638,Yeye He,u,5,10,2
4639,Yi Chang,m,11,68,6.18
4640,Yi Chen,m,12,115,9.58
4641,Yi Chen,m,13,92,7.08
4642,Yi Fang,m,14,57,4.07
4643,Yi Liu,m,25,347,13.88
4644,Yi Mao,m,12,24,2
4645,Yi Zhang,m,14,46,3.29
4646,Yi Zhang,m,7,13,1.86
4647,Yi Zhang,m,21,366,17.43
4648,Yi Zhen,m,6,7,1.17
4649,Yi-Cheng Chen,m,11,41,3.73
4650,Yi-Cheng Tu,m,12,37,3.08
4651,Yi-Dong Shen,m,22,81,3.68
4652,Yi-fang Brook Wu,m,11,30,2.73
4653,Yi-Leh Wu,m,16,32,2
4654,Yi-Min Wang,m,22,91,4.14
4655,Yida Wang,u,11,7,0.64
4656,Yidong Yuan,u,11,15,1.36
4657,Yifan Pan,u,6,5,0.83
4658,Yifeng Zheng,u,12,10,0.83
4659,Yihong Eric Zhao,u,6,4,0.67
4660,Yihong Gong,u,20,109,5.45
4661,Yihua Wu,u,24,8,0.33
4662,Yijian Bai,u,9,11,1.22
4663,Yike Guo,u,25,93,3.72
4664,Yiming Ma,u,28,35,1.25
4665,Yiming Yang,u,30,99,3.3
4666,Yin Lou,m,5,5,1
4667,Yin Yang,m,13,63,4.85
4668,Yin Zhang,m,22,192,8.73
4669,Yinan Li,u,10,35,3.5
4670,Ying Chen,m,19,349,18.37
4671,Ying Cui,m,7,47,6.71
4672,Ying Ding,m,19,125,6.58
4673,Ying Feng,m,14,25,1.79
4674,Ying He,m,10,74,7.4
4675,Ying Hu,m,15,67,4.47
4676,Ying Li,m,22,484,22
4677,Ying Liu,m,23,465,20.22
4678,Ying Lu,m,21,93,4.43
4679,Ying Xing,m,11,13,1.18
4680,Ying Xu,m,11,19,1.73
4681,Ying Yan,m,11,31,2.82
4682,Ying Zhang,m,23,568,24.7
4683,Yingbo Miao,u,9,3,0.33
4684,Yinghui Wu,u,17,32,1.88
4685,Yingwei Cui,u,16,10,0.63
4686,Yintao Yu,u,6,11,1.83
4687,Yiping Ke,u,10,36,3.6
4688,Yiqun Liu,u,12,65,5.42
4689,Yirong Xu,u,13,12,0.92
4690,Yisong Yue,u,7,21,3
4691,Yiu-Kai Ng,u,25,79,3.16
4692,Yixin Chen,u,14,164,11.71
4693,Yiyao Lu,u,9,8,0.89
4694,Yiye Ruan,u,3,9,3
4695,Yiyu Yao,u,27,265,9.81
4696,Yizhou Sun,u,7,54,7.71
4697,Yoelle Maarek,u,25,64,2.56
4698,Yoelle S. Maarek,u,25,64,2.56
4699,Yohei Seki,m,13,13,1
4700,Yoichi Iwata,m,3,12,4
4701,Yon Dohn Chung,m,15,54,3.6
4702,Yonatan Aumann,m,23,82,3.57
4703,Yong Ge,m,13,57,4.38
4704,Yong Liu,m,22,445,20.23
4705,Yong Shi,m,22,311,14.14
4706,Yong Yu,m,21,372,17.71
4707,Yongdong Zhang,u,10,180,18
4708,Yongluan Zhou,u,11,37,3.36
4709,Yongxin Tong,u,5,12,2.4
4710,Yoram Singer,m,21,130,6.19
4711,Yoshiki Mikami,m,12,18,1.5
4712,Yoshimi Suzuki,m,18,37,2.06
4713,Yosi Mass,u,15,32,2.13
4714,Yossi Matias,m,27,115,4.26
4715,Young-In Song,m,11,42,3.82
4716,Young-Koo Lee,m,17,210,12.35
4717,Young-Min Kim,m,17,32,1.88
4718,Younghoon Kim,u,9,25,2.78
4719,Youngja Park,u,12,27,2.25
4720,Youngjoong Ko,u,14,28,2
4721,Yousef Saad,m,40,98,2.45
4722,Yu Cao,m,15,182,12.13
4723,Yu Chen,m,18,371,20.61
4724,Yu Cheng,m,18,160,8.89
4725,Yu Deng,m,11,51,4.64
4726,Yu Gu,m,9,41,4.56
4727,Yu He,m,25,44,1.76
4728,Yu Hong,m,11,24,2.18
4729,Yu Peng,m,11,60,5.45
4730,Yu Wang,m,26,325,12.5
4731,Yu Xu,m,11,38,3.45
4732,Yu Zhang,m,23,667,29
4733,Yu Zheng,m,14,150,10.71
4734,Yu-Ru Lin,m,12,45,3.75
4735,Yuan An,m,12,43,3.58
4736,Yuan Hao,m,3,8,2.67
4737,Yuan Hong,m,21,34,1.62
4738,Yuan Lin,m,16,87,5.44
4739,Yuan Ni,m,8,27,3.38
4740,Yuan Tian,m,12,131,10.92
4741,Yuan Wang,m,18,129,7.17
4742,Yuan-Chi Chang,m,18,33,1.83
4743,Yuanhua Lv,u,9,22,2.44
4744,Yuanyuan Tian,u,9,17,1.89
4745,Yuanyuan Zhu,u,3,7,2.33
4746,Yuchang Lu,u,17,33,1.94
4747,Yuchen Zhang,u,16,26,1.63
4748,Yuchen Zhao,u,4,14,3.5
4749,Yucheng Low,u,5,16,3.2
4750,Yue Lu,m,15,110,7.33
4751,Yue Pan,m,17,76,4.47
4752,Yue Shi,m,10,41,4.1
4753,Yue Xu,m,18,122,6.78
4754,Yue-Fei Guo,m,13,24,1.85
4755,Yuefeng Li,u,17,159,9.35
4756,Yueguo Chen,u,7,26,3.71
4757,Yuelong Jiang,u,11,6,0.55
4758,Yuen-Hsien Tseng,m,19,32,1.68
4759,Yueting Zhuang,u,18,191,10.61
4760,Yuexian Hou,u,10,48,4.8
4761,Yufei Tao,u,13,151,11.62
4762,Yuguo Chen,u,11,14,1.27
4763,Yugyung Lee,u,18,65,3.61
4764,Yuheng Hu,u,7,14,2
4765,Yuhong Xiong,u,14,36,2.57
4766,Yuichi Yoshida,m,19,67,3.53
4767,Yuji Matsumoto,m,32,170,5.31
4768,Yukiko Kawai,w,10,38,3.8
4769,Yulan He,u,17,68,4
4770,Yumao Lu,u,10,10,1
4771,Yuming Ou,u,10,19,1.9
4772,Yun Chi,m,11,66,6
4773,Yun Peng,m,29,74,2.55
4774,Yun Zhou,m,12,65,5.42
4775,Yunbo Cao,u,12,39,3.25
4776,Yunfei Chen,u,10,112,11.2
4777,Yunhao Liu,u,11,295,26.82
4778,Yunhe Pan,u,24,114,4.75
4779,Yunhong Zhou,u,15,44,2.93
4780,Yunhua Hu,u,9,14,1.56
4781,Yuni Xia,w,12,36,3
4782,Yunjun Gao,u,8,57,7.13
4783,Yunyao Li,u,10,32,3.2
4784,Yunyue Zhu,u,15,12,0.8
4785,Yunzhang Zhu,u,5,4,0.8
4786,Yupeng Fu,u,9,11,1.22
4787,Yuqiang Guan,u,14,10,0.71
4788,Yuqing Wu,u,14,46,3.29
4789,Yuqing Zhu,u,4,19,4.75
4790,Yuri Breitbart,m,39,84,2.15
4791,Yury Logachev,m,3,4,1.33
4792,Yury Ustinovsky,m,3,6,2
4793,Yusheng Xie,u,3,15,5
4794,Yutaka Matsuo,m,16,108,6.75
4795,Yutaka Yanagisawa,m,19,26,1.37
4796,Yuval Shavitt,m,22,137,6.23
4797,Yuxin Chen,u,11,57,5.18
4798,Yuxin Huang,u,5,9,1.8
4799,Yuzhong Qu,u,19,63,3.32
4800,Z. M. Ma,u,18,144,8
4801,Z. Meral Ozsoyoglu,u,35,116,3.31
4802,Zachary G. Ives,m,15,73,4.87
4803,Zahra Mohammadi Zadeh,w,5,6,1.2
4804,Zaiben Chen,u,5,6,1.2
4805,Zaiqing Nie,u,13,38,2.92
4806,Ze Tian,m,6,9,1.5
4807,Zeinab Abbassi,w,7,10,1.43
4808,Zengjian Hu,u,10,23,2.3
4809,Zenglin Xu,u,10,30,3
4810,Zengping Tian,u,18,11,0.61
4811,Zeno Gantner,m,8,14,1.75
4812,Zeynep Tufekci,w,8,7,0.88
4813,Zeyu Zheng,u,5,13,2.6
4814,Zeyuan Allen Zhu,u,5,24,4.8
4815,Zhao Xu,m,23,60,2.61
4816,Zhaochun Ren,u,3,10,3.33
4817,Zhaohui Wu,u,22,335,15.23
4818,Zhaohui Zheng,u,12,45,3.75
4819,Zhaonian Zou,u,6,9,1.5
4820,Zhaoqi Chen,u,9,7,0.78
4821,Zhaoyan Ming,u,5,13,2.6
4822,Zhe Wu,u,17,30,1.76
4823,Zhe Zhao,u,16,15,0.94
4824,Zhen Guo,u,17,37,2.18
4825,Zhen He,u,14,62,4.43
4826,Zhen Hua Liu,u,10,26,2.6
4827,Zhen Liao,u,6,6,1
4828,Zhen Liu,u,24,319,13.29
4829,Zhen Wen,u,16,59,3.69
4830,Zhen Xiao,u,15,37,2.47
4831,Zhen Yue,u,6,18,3
4832,Zhen Zhang,u,31,222,7.16
4833,Zhenfeng Zhu,u,10,52,5.2
4834,Zheng Chen,m,21,224,10.67
4835,Zheng Li,m,20,257,12.85
4836,Zheng Lin,m,25,22,0.88
4837,Zheng Shao,m,10,11,1.1
4838,Zheng Wang,m,24,270,11.25
4839,Zheng Ye,m,6,28,4.67
4840,Zheng Zhang,m,20,143,7.15
4841,Zheng Zhao,m,13,71,5.46
4842,Zheng-Jun Zha,m,7,79,11.29
4843,Zhengdao Xu,u,10,7,0.7
4844,Zhengdong Lu,u,10,28,2.8
4845,Zhengzhang Chen,u,7,22,3.14
4846,Zhenhui Li,u,5,27,5.4
4847,Zhenjie Zhang,u,9,50,5.56
4848,Zhenying He,u,12,23,1.92
4849,Zhenyu Liu,u,17,124,7.29
4850,Zhenyu Lu,u,7,14,2
4851,Zhewei Jiang,u,9,22,2.44
4852,Zhi-Hong Deng,m,12,57,4.75
4853,Zhi-Hua Zhou,m,15,301,20.07
4854,Zhian He,u,2,4,2
4855,Zhiang Wu,u,9,37,4.11
4856,Zhibo Chen,u,7,19,2.71
4857,Zhicheng Dou,u,7,16,2.29
4858,Zhifeng Bao,u,7,39,5.57
4859,Zhigang Zheng,u,11,9,0.82
4860,Zhihong Chong,u,10,12,1.2
4861,Zhihua Zhang,u,14,80,5.71
4862,Zhijun Yin,u,9,22,2.44
4863,Zhili Guo,u,6,13,2.17
4864,Zhiming Ma,u,8,13,1.63
4865,Zhiping Zeng,u,8,8,1
4866,Zhiqiang (Eric) Zheng,u,13,15,1.15
4867,Zhiwei Li,u,10,70,7
4868,Zhiwei Zhang,u,18,25,1.39
4869,Zhiyong Huang,u,20,110,5.5
4870,Zhiyong Shen,u,10,23,2.3
4871,Zhiyuan Chen,u,15,49,3.27
4872,Zhiyuan Cheng,u,5,17,3.4
4873,Zhong Su,m,14,63,4.5
4874,Zhongang Qi,u,3,5,1.67
4875,Zhongfei (Mark) Zhang,u,21,126,6
4876,Zhongfei Zhang,u,21,126,6
4877,Zhongmou Li,u,4,8,2
4878,Zhongyuan Wang,u,7,49,7
4879,Zhongzhi Shi,u,31,318,10.26
4880,Zhou Zhao,m,5,13,2.6
4881,Zhoujun Li,u,16,154,9.63
4882,Zhouxuan Teng,u,8,7,0.88
4883,Zhu Zhang,m,13,49,3.77
4884,Zhumin Chen,u,8,14,1.75
4885,Zhuowei Bao,u,5,13,2.6
4886,Zi Huang,u,11,70,6.36
4887,Zi Yang,u,6,16,2.67
4888,Ziawasch Abedjan,u,4,10,2.5
4889,Zijian Zheng,u,19,29,1.53
4890,Ziming Zhuang,u,10,19,1.9
4891,Ziv Bar-Yossef,m,17,45,2.65
4892,Ziyang Chen,u,11,13,1.18
4893,Ziyang Liu,u,7,39,5.57
4894,Ziyu Guan,u,6,20,3.33
4895,Zoe Lacroix,w,21,102,4.86
4896,Zografoula Vagena,u,14,31,2.21
4897,Zohra Bellahsene,w,24,86,3.58
4898,Zoi Kaoudi,w,9,10,1.11
4899,Zoltan Gyongyi,m,10,13,1.3
4900,Zongcheng Ji,u,2,5,2.5
4901,Zonghuan Wu,u,15,25,1.67
4902,Zongyang Ma,u,2,5,2.5
4903,Zoran Obradovic,m,25,127,5.08
4904,Zoubin Ghahramani,m,21,186,8.86
4905,Zuobing Xu,u,7,8,1.14
4906,Zutao Zhu,u,6,7,1.17
